897	2226
898	2161
899	2170
900	2156
901	2128
902	2139
903	2190
904	2117
905	2123
906	2123
907	2186
908	2149
909	2090
910	2122
911	2140
912	2164
913	2076
914	2008
915	2073
916	2019
917	2108
918	2049
919	2061
920	2007
921	1957
922	2038
923	1993
924	1968
925	2083
926	1981
927	2053
928	2030
929	1958
930	2034
931	1933
932	2026
933	2025
934	1940
935	1913
936	1947
937	1978
938	2006
939	2014
940	1994
941	1937
942	2009
943	1964
944	1977
945	1875
946	1957
947	1973
948	1884
949	1850
950	1805
951	1951
952	1925
953	1944
954	1888
955	1826
956	1886
957	1903
958	1844
959	1847
960	1767
961	1788
962	1833
963	1815
964	1805
965	1787
966	1824
967	1786
968	1795
969	1759
970	1816
971	1830
972	1817
973	1805
974	1807
975	1817
976	1784
977	1734
978	1702
979	1731
980	1851
981	1769
982	1697
983	1767
984	1778
985	1756
986	1790
987	1682
988	1694
989	1726
990	1691
991	1687
992	1710
993	1730
994	1704
995	1741
996	1714
997	1645
998	1684
999	1773
1000	1675
1001	1669
1002	1633
1003	1658
1004	1597
1005	1623
1006	1658
1007	1565
1008	1648
1009	1627
1010	1649
1011	1582
1012	1604
1013	1588
1014	1577
1015	1629
1016	1696
1017	1651
1018	1607
1019	1664
1020	1648
1021	1558
1022	1662
1023	1663
1024	1565
1025	1586
1026	1575
1027	1551
1028	1557
1029	1537
1030	1549
1031	1550
1032	1501
1033	1498
1034	1617
1035	1555
1036	1527
1037	1565
1038	1562
1039	1631
1040	1514
1041	1585
1042	1483
1043	1499
1044	1562
1045	1479
1046	1506
1047	1527
1048	1530
1049	1425
1050	1455
1051	1471
1052	1517
1053	1479
1054	1452
1055	1435
1056	1523
1057	1494
1058	1470
1059	1495
1060	1520
1061	1464
1062	1422
1063	1415
1064	1481
1065	1528
1066	1390
1067	1400
1068	1434
1069	1408
1070	1325
1071	1452
1072	1366
1073	1329
1074	1336
1075	1462
1076	1384
1077	1379
1078	1489
1079	1375
1080	1434
1081	1313
1082	1345
1083	1401
1084	1261
1085	1297
1086	1315
1087	1360
1088	1326
1089	1375
1090	1474
1091	1382
1092	1398
1093	1322
1094	1404
1095	1313
1096	1336
1097	1331
1098	1352
1099	1399
1100	1339
1101	1308
1102	1336
1103	1380
1104	1365
1105	1323
1106	1363
1107	1351
1108	1314
1109	1280
1110	1369
1111	1307
1112	1340
1113	1409
1114	1276
1115	1299
1116	1259
1117	1294
1118	1237
1119	1277
1120	1293
1121	1299
1122	1297
1123	1272
1124	1312
1125	1325
1126	1295
1127	1266
1128	1281
1129	1197
1130	1200
1131	1248
1132	1179
1133	1211
1134	1213
1135	1249
1136	1302
1137	1187
1138	1279
1139	1154
1140	1244
1141	1205
1142	1218
1143	1196
1144	1202
1145	1238
1146	1173
1147	1237
1148	1207
1149	1218
1150	1226
1151	1221
1152	1175
1153	1204
1154	1202
1155	1180
1156	1126
1157	1224
1158	1229
1159	1213
1160	1205
1161	1157
1162	1190
1163	1194
1164	1204
1165	1164
1166	1189
1167	1231
1168	1169
1169	1131
1170	1220
1171	1201
1172	1182
1173	1158
1174	1147
1175	1178
1176	1184
1177	1093
1178	1175
1179	1166
1180	1143
1181	1120
1182	1154
1183	1109
1184	1100
1185	1144
1186	1186
1187	1141
1188	1037
1189	1091
1190	1079
1191	1133
1192	1025
1193	1086
1194	1135
1195	1065
1196	1111
1197	1100
1198	1159
1199	1133
1200	1146
1201	1110
1202	1012
1203	1131
1204	1084
1205	1075
1206	1064
1207	1031
1208	1105
1209	1159
1210	1106
1211	1092
1212	1034
1213	1099
1214	1085
1215	1039
1216	1159
1217	1076
1218	1062
1219	1133
1220	1107
1221	1069
1222	1072
1223	1103
1224	1125
1225	1136
1226	1034
1227	1046
1228	1106
1229	1098
1230	1011
1231	1026
1232	1123
1233	1075
1234	1058
1235	1044
1236	1093
1237	1017
1238	1069
1239	1010
1240	1079
1241	1021
1242	1077
1243	1006
1244	1050
1245	1005
1246	1084
1247	1030
1248	996
1249	1031
1250	1044
1251	1079
1252	1057
1253	1037
1254	993
1255	996
1256	1039
1257	1045
1258	1046
1259	970
1260	1043
1261	981
1262	1086
1263	1070
1264	1026
1265	1014
1266	1065
1267	1100
1268	1056
1269	1061
1270	1060
1271	1013
1272	973
1273	1013
1274	1035
1275	1054
1276	990
1277	1057
1278	1054
1279	1033
1280	1027
1281	1024
1282	1029
1283	1001
1284	1086
1285	1044
1286	1019
1287	1031
1288	1041
1289	1087
1290	1035
1291	988
1292	1044
1293	1006
1294	1070
1295	1041
1296	1001
1297	973
1298	1030
1299	1027
1300	1028
1301	981
1302	1031
1303	966
1304	1043
1305	1053
1306	1022
1307	946
1308	1004
1309	1025
1310	1037
1311	978
1312	993
1313	1052
1314	1052
1315	1030
1316	1033
1317	1091
1318	1036
1319	1014
1320	1054
1321	1012
1322	1007
1323	950
1324	1011
1325	988
1326	1014
1327	987
1328	1026
1329	997
1330	1037
1331	1049
1332	1015
1333	1017
1334	1030
1335	1016
1336	1038
1337	956
1338	989
1339	994
1340	935
1341	1004
1342	965
1343	979
1344	1095
1345	1027
1346	1029
1347	965
1348	986
1349	1044
1350	999
1351	1026
1352	1041
1353	986
1354	1047
1355	1011
1356	1064
1357	1040
1358	1016
1359	1069
1360	1006
1361	1056
1362	1027
1363	1025
1364	1006
1365	998
1366	1033
1367	984
1368	1004
1369	1005
1370	964
1371	1014
1372	1088
1373	1098
1374	1000
1375	1021
1376	1054
1377	1036
1378	1028
1379	1020
1380	1032
1381	1058
1382	1008
1383	1040
1384	1010
1385	967
1386	975
1387	1023
1388	1032
1389	1054
1390	1065
1391	1123
1392	966
1393	1013
1394	1041
1395	1088
1396	1031
1397	1070
1398	984
1399	1078
1400	1025
1401	1022
1402	1088
1403	1037
1404	1027
1405	1052
1406	1099
1407	1031
1408	1038
1409	1046
1410	1064
1411	1039
1412	1032
1413	1016
1414	1061
1415	1022
1416	1060
1417	1031
1418	1121
1419	1068
1420	1007
1421	1066
1422	1031
1423	1031
1424	998
1425	999
1426	1086
1427	1001
1428	992
1429	1032
1430	1078
1431	1041
1432	994
1433	1052
1434	1058
1435	1082
1436	1066
1437	1004
1438	977
1439	999
1440	1061
1441	986
1442	990
1443	1024
1444	1022
1445	1052
1446	1049
1447	993
1448	1052
1449	1060
1450	1056
1451	1034
1452	1075
1453	1080
1454	1054
1455	1002
1456	1056
1457	1023
1458	1054
1459	1005
1460	1010
1461	984
1462	995
1463	1008
1464	1017
1465	1032
1466	1010
1467	974
1468	1040
1469	1065
1470	1043
1471	954
1472	975
1473	976
1474	1012
1475	980
1476	981
1477	1032
1478	1002
1479	978
1480	958
1481	1048
1482	985
1483	1007
1484	955
1485	993
1486	1023
1487	989
1488	1018
1489	979
1490	954
1491	993
1492	927
1493	994
1494	960
1495	925
1496	934
1497	991
1498	913
1499	872
1500	944
1501	946
1502	985
1503	921
1504	928
1505	989
1506	990
1507	916
1508	958
1509	945
1510	926
1511	929
1512	918
1513	1033
1514	970
1515	919
1516	977
1517	1007
1518	992
1519	890
1520	928
1521	940
1522	915
1523	895
1524	881
1525	884
1526	915
1527	880
1528	853
1529	873
1530	892
1531	904
1532	916
1533	912
1534	918
1535	887
1536	868
1537	899
1538	936
1539	851
1540	917
1541	878
1542	870
1543	890
1544	856
1545	910
1546	845
1547	869
1548	880
1549	872
1550	858
1551	824
1552	854
1553	852
1554	836
1555	823
1556	820
1557	804
1558	836
1559	831
1560	833
1561	813
1562	812
1563	785
1564	821
1565	786
1566	856
1567	789
1568	805
1569	789
1570	850
1571	855
1572	802
1573	792
1574	785
1575	793
1576	806
1577	785
1578	793
1579	769
1580	755
1581	805
1582	806
1583	812
1584	776
1585	734
1586	778
1587	795
1588	755
1589	768
1590	747
1591	740
1592	712
1593	789
1594	733
1595	706
1596	724
1597	791
1598	727
1599	756
1600	757
1601	717
1602	771
1603	762
1604	762
1605	733
1606	705
1607	744
1608	722
1609	715
1610	680
1611	677
1612	735
1613	764
1614	742
1615	717
1616	752
1617	684
1618	712
1619	707
1620	750
1621	715
1622	728
1623	669
1624	697
1625	720
1626	690
1627	694
1628	707
1629	642
1630	639
1631	684
1632	657
1633	673
1634	652
1635	651
1636	664
1637	655
1638	658
1639	630
1640	612
1641	638
1642	653
1643	657
1644	689
1645	619
1646	598
1647	595
1648	670
1649	658
1650	647
1651	627
1652	644
1653	631
1654	727
1655	620
1656	673
1657	660
1658	642
1659	661
1660	660
1661	663
1662	618
1663	644
1664	626
1665	639
1666	649
1667	641
1668	613
1669	638
1670	614
1671	602
1672	624
1673	583
1674	617
1675	610
1676	623
1677	544
1678	590
1679	612
1680	588
1681	594
1682	596
1683	601
1684	575
1685	573
1686	563
1687	578
1688	584
1689	556
1690	600
1691	586
1692	606
1693	595
1694	609
1695	621
1696	595
1697	563
1698	575
1699	556
1700	578
1701	581
1702	577
1703	602
1704	555
1705	521
1706	527
1707	573
1708	534
1709	596
1710	528
1711	616
1712	503
1713	556
1714	570
1715	550
1716	561
1717	532
1718	567
1719	588
1720	544
1721	553
1722	530
1723	502
1724	498
1725	526
1726	583
1727	564
1728	503
1729	523
1730	533
1731	502
1732	522
1733	520
1734	508
1735	543
1736	501
1737	500
1738	518
1739	496
1740	471
1741	514
1742	486
1743	515
1744	506
1745	500
1746	529
1747	499
1748	492
1749	505
1750	505
1751	469
1752	506
1753	484
1754	527
1755	484
1756	545
1757	511
1758	486
1759	542
1760	518
1761	488
1762	502
1763	488
1764	488
1765	466
1766	493
1767	485
1768	516
1769	492
1770	446
1771	448
1772	481
1773	502
1774	436
1775	531
1776	464
1777	456
1778	458
1779	503
1780	499
1781	420
1782	477
1783	509
1784	514
1785	482
1786	498
1787	491
1788	475
1789	467
1790	428
1791	459
1792	477
1793	493
1794	482
1795	439
1796	442
1797	456
1798	444
1799	438
1800	466
1801	452
1802	497
1803	470
1804	413
1805	440
1806	439
1807	445
1808	410
1809	470
1810	399
1811	433
1812	433
1813	433
1814	445
1815	451
1816	433
1817	452
1818	428
1819	474
1820	416
1821	413
1822	440
1823	460
1824	435
1825	446
1826	453
1827	431
1828	452
1829	447
1830	440
1831	415
1832	432
1833	419
1834	471
1835	449
1836	412
1837	416
1838	384
1839	416
1840	394
1841	448
1842	440
1843	427
1844	416
1845	417
1846	405
1847	434
1848	412
1849	414
1850	390
1851	400
1852	443
1853	382
1854	373
1855	417
1856	443
1857	382
1858	401
1859	429
1860	395
1861	438
1862	441
1863	416
1864	419
1865	453
1866	421
1867	360
1868	392
1869	396
1870	399
1871	408
1872	376
1873	409
1874	421
1875	397
1876	412
1877	380
1878	420
1879	402
1880	403
1881	396
1882	379
1883	416
1884	398
1885	368
1886	421
1887	402
1888	384
1889	413
1890	409
1891	380
1892	375
1893	399
1894	420
1895	384
1896	378
1897	387
1898	403
1899	365
1900	389
1901	352
1902	336
1903	457
1904	373
1905	359
1906	377
1907	392
1908	415
1909	401
1910	388
1911	368
1912	391
1913	344
1914	378
1915	364
1916	409
1917	399
1918	361
1919	382
1920	384
1921	319
1922	377
1923	399
1924	389
1925	366
1926	327
1927	406
1928	357
1929	435
1930	384
1931	362
1932	367
1933	376
1934	381
1935	360
1936	414
1937	366
1938	392
1939	372
1940	400
1941	365
1942	388
1943	363
1944	353
1945	359
1946	366
1947	373
1948	353
1949	379
1950	387
1951	362
1952	347
1953	358
1954	356
1955	344
1956	339
1957	384
1958	350
1959	337
1960	344
1961	340
1962	352
1963	391
1964	341
1965	358
1966	335
1967	347
1968	367
1969	380
1970	339
1971	398
1972	356
1973	363
1974	362
1975	360
1976	354
1977	324
1978	345
1979	368
1980	338
1981	352
1982	340
1983	358
1984	359
1985	329
1986	376
1987	385
1988	349
1989	365
1990	345
1991	402
1992	341
1993	357
1994	340
1995	326
1996	332
1997	351
1998	317
1999	341
2000	346
2001	380
2002	341
2003	334
2004	348
2005	355
2006	357
2007	378
2008	394
2009	330
2010	363
2011	325
2012	361
2013	351
2014	345
2015	332
2016	355
2017	347
2018	382
2019	298
2020	349
2021	342
2022	333
2023	321
2024	323
2025	332
2026	324
2027	335
2028	364
2029	303
2030	327
2031	328
2032	321
2033	361
2034	336
2035	339
2036	337
2037	320
2038	351
2039	316
2040	303
2041	324
2042	369
2043	317
2044	319
2045	318
2046	337
2047	345
2048	312
2049	321
2050	314
2051	328
2052	292
2053	297
2054	344
2055	319
2056	336
2057	295
2058	317
2059	316
2060	308
2061	343
2062	291
2063	319
2064	313
2065	330
2066	301
2067	310
2068	295
2069	340
2070	315
2071	349
2072	306
2073	314
2074	339
2075	310
2076	287
2077	300
2078	336
2079	304
2080	351
2081	300
2082	346
2083	288
2084	319
2085	301
2086	291
2087	308
2088	284
2089	305
2090	305
2091	288
2092	314
2093	291
2094	314
2095	316
2096	308
2097	309
2098	286
2099	300
2100	310
2101	308
2102	274
2103	265
2104	300
2105	342
2106	290
2107	312
2108	305
2109	287
2110	296
2111	305
2112	255
2113	307
2114	294
2115	278
2116	298
2117	278
2118	318
2119	284
2120	292
2121	274
2122	286
2123	267
2124	302
2125	296
2126	286
2127	271
2128	293
2129	295
2130	287
2131	320
2132	275
2133	293
2134	302
2135	292
2136	290
2137	308
2138	308
2139	321
2140	291
2141	288
2142	238
2143	296
2144	268
2145	277
2146	291
2147	291
2148	249
2149	284
2150	284
2151	295
2152	256
2153	280
2154	303
2155	290
2156	274
2157	276
2158	299
2159	268
2160	262
2161	296
2162	272
2163	255
2164	285
2165	262
2166	274
2167	299
2168	277
2169	308
2170	285
2171	298
2172	307
2173	284
2174	289
2175	271
2176	287
2177	267
2178	298
2179	261
2180	259
2181	287
2182	282
2183	258
2184	288
2185	288
2186	287
2187	263
2188	258
2189	306
2190	283
2191	278
2192	279
2193	276
2194	277
2195	323
2196	273
2197	275
2198	291
2199	272
2200	291
2201	325
2202	276
2203	267
2204	265
2205	281
2206	267
2207	256
2208	285
2209	241
2210	271
2211	279
2212	256
2213	273
2214	263
2215	256
2216	278
2217	270
2218	262
2219	290
2220	266
2221	254
2222	229
2223	237
2224	263
2225	258
2226	289
2227	236
2228	264
2229	232
2230	234
2231	255
2232	247
2233	253
2234	277
2235	279
2236	234
2237	240
2238	259
2239	257
2240	243
2241	270
2242	257
2243	248
2244	287
2245	278
2246	236
2247	281
2248	259
2249	240
2250	264
2251	284
2252	264
2253	254
2254	262
2255	252
2256	261
2257	248
2258	264
2259	277
2260	255
2261	277
2262	215
2263	242
2264	266
2265	236
2266	247
2267	244
2268	245
2269	276
2270	217
2271	242
2272	244
2273	289
2274	239
2275	271
2276	264
2277	260
2278	261
2279	244
2280	252
2281	250
2282	272
2283	229
2284	271
2285	272
2286	235
2287	272
2288	259
2289	246
2290	286
2291	277
2292	223
2293	268
2294	234
2295	226
2296	270
2297	250
2298	213
2299	245
2300	271
2301	250
2302	233
2303	288
2304	266
2305	246
2306	264
2307	271
2308	243
2309	232
2310	258
2311	251
2312	227
2313	239
2314	226
2315	242
2316	241
2317	252
2318	238
2319	255
2320	251
2321	270
2322	239
2323	226
2324	235
2325	258
2326	251
2327	238
2328	241
2329	217
2330	243
2331	242
2332	244
2333	238
2334	246
2335	236
2336	258
2337	262
2338	254
2339	239
2340	257
2341	224
2342	260
2343	240
2344	247
2345	229
2346	258
2347	287
2348	264
2349	240
2350	252
2351	223
2352	219
2353	233
2354	207
2355	257
2356	253
2357	220
2358	253
2359	240
2360	240
2361	235
2362	227
2363	230
2364	250
2365	245
2366	263
2367	234
2368	224
2369	250
2370	246
2371	264
2372	242
2373	241
2374	227
2375	255
2376	230
2377	242
2378	243
2379	261
2380	253
2381	273
2382	232
2383	214
2384	254
2385	250
2386	241
2387	251
2388	250
2389	207
2390	234
2391	234
2392	245
2393	248
2394	251
2395	240
2396	206
2397	256
2398	201
2399	259
2400	239
2401	230
2402	258
2403	202
2404	257
2405	218
2406	252
2407	252
2408	205
2409	241
2410	216
2411	238
2412	219
2413	231
2414	225
2415	251
2416	242
2417	222
2418	222
2419	248
2420	241
2421	238
2422	236
2423	257
2424	214
2425	235
2426	225
2427	239
2428	231
2429	239
2430	277
2431	228
2432	243
2433	239
2434	239
2435	237
2436	245
2437	230
2438	224
2439	244
2440	246
2441	250
2442	249
2443	242
2444	227
2445	223
2446	250
2447	245
2448	236
2449	240
2450	241
2451	243
2452	211
2453	217
2454	204
2455	245
2456	217
2457	231
2458	211
2459	279
2460	212
2461	229
2462	235
2463	259
2464	239
2465	221
2466	206
2467	219
2468	278
2469	243
2470	233
2471	244
2472	226
2473	267
2474	230
2475	232
2476	227
2477	203
2478	233
2479	238
2480	236
2481	245
2482	232
2483	268
2484	219
2485	243
2486	209
2487	233
2488	240
2489	227
2490	240
2491	219
2492	231
2493	224
2494	214
2495	228
2496	211
2497	233
2498	215
2499	223
2500	221
2501	230
2502	251
2503	235
2504	260
2505	228
2506	251
2507	208
2508	239
2509	208
2510	225
2511	244
2512	236
2513	225
2514	214
2515	236
2516	228
2517	246
2518	228
2519	261
2520	252
2521	226
2522	240
2523	238
2524	246
2525	219
2526	226
2527	239
2528	229
2529	249
2530	228
2531	249
2532	232
2533	222
2534	246
2535	249
2536	221
2537	232
2538	235
2539	248
2540	255
2541	250
2542	254
2543	259
2544	210
2545	262
2546	255
2547	245
2548	226
2549	244
2550	256
2551	219
2552	283
2553	237
2554	245
2555	243
2556	242
2557	264
2558	251
2559	244
2560	252
2561	247
2562	234
2563	234
2564	241
2565	237
2566	240
2567	246
2568	269
2569	237
2570	245
2571	261
2572	248
2573	217
2574	255
2575	254
2576	254
2577	259
2578	240
2579	241
2580	227
2581	284
2582	261
2583	227
2584	236
2585	248
2586	258
2587	244
2588	228
2589	236
2590	262
2591	235
2592	239
2593	283
2594	254
2595	262
2596	252
2597	239
2598	255
2599	229
2600	257
2601	253
2602	232
2603	230
2604	248
2605	258
2606	248
2607	252
2608	242
2609	237
2610	269
2611	245
2612	264
2613	241
2614	241
2615	272
2616	248
2617	226
2618	264
2619	241
2620	228
2621	274
2622	236
2623	246
2624	238
2625	246
2626	275
2627	236
2628	246
2629	255
2630	242
2631	250
2632	236
2633	236
2634	270
2635	236
2636	229
2637	246
2638	240
2639	255
2640	236
2641	260
2642	254
2643	263
2644	230
2645	296
2646	245
2647	276
2648	246
2649	267
2650	253
2651	243
2652	255
2653	253
2654	237
2655	243
2656	253
2657	271
2658	250
2659	290
2660	253
2661	226
2662	238
2663	259
2664	225
2665	274
2666	226
2667	224
2668	233
2669	267
2670	228
2671	254
2672	246
2673	242
2674	254
2675	253
2676	234
2677	227
2678	246
2679	248
2680	233
2681	251
2682	226
2683	218
2684	232
2685	242
2686	256
2687	233
2688	240
2689	220
2690	245
2691	227
2692	216
2693	263
2694	274
2695	245
